facies_type,element_general_type,period,era,climate,sys_gs_category,stacked_thickness
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.005
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.009
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.019
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.234
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.022
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.055
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.074
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.041
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.003
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.046
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.031
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.064
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.023
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.144
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.016
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.029
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.058
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.016
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.032
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.071
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.023
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.022
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.039
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.005
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.006
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.026
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.022
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.042
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.044
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.113
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.007
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.01
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.007
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.014
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.009
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.003
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.018
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.029
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.209
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.329
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.129
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.099
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.043
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.029
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.068
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.018
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.033
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.088
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.182
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.074
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.019
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.032
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.032
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.018
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.024
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.072
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.078
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.013
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.131
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.062
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.182
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.042
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.028
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.115
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.127
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.091
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.201
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.214
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.067
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.143
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.118
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.116
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.158
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.083
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.363
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.094
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.116
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.141
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.042
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.147
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.077
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.052
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.052
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.034
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.127
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.075
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.152
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.047
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.058
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.034
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.057
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.047
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.082
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.193
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.036
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.039
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.226
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.134
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.062
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.038
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.075
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.038
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.101
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.026
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.142
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.209
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.035
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.066
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.056
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.065
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.132
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.031
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.045
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.032
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.171
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.083
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.012
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.071
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.056
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.018
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.038
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.131
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.023
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.075
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.036
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.093
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.095
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.187
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.145
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.151
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.134
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.143
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.105
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.038
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.133
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.055
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.029
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.255
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.149
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.087
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.295
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.074
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.025
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.169
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.056
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.046
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.141
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.171
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.091
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.324
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.199
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.114
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.137
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.114
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.078
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.229
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.092
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.393
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.109
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.173
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.173
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.125
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.156
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.214
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.119
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.087
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.047
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.171
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.147
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.043
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.084
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.029
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.061
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.053
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.055
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.015
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.035
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.02
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.049
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.038
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.067
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.049
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.056
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.134
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.114
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.048
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.078
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.068
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.207
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.129
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.024
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.302
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.154
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.17
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.176
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.178
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.273
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.169
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.134
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.167
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.164
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.188
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.149
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.167
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.365
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.132
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.171
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.099
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.212
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.091
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.139
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.129
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.053
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.082
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.048
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.119
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.132
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.128
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.119
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.084
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.099
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.056
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.062
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.067
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.062
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.021
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.014
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.071
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.136
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.173
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.043
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.086
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.017
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.074
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.297
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.341
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.157
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.131
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.167
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.336
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.116
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.165
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.082
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.151
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.128
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.113
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.087
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.032
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.069
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.211
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.434
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.058
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.152
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.292
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.186
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.165
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.177
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.233
M,levee,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.154
