artificial_bed_id,code,bed_thickness,log_ID,element_ID,subset_ID,case_study_ID,system_ID,element_general_type,cs_age_from,cs_age_to,sys_age_from,sys_age_to,sand_fraction,sys_gs_category,age,epoch,period,era,start_ma,end_ma,climate
3231,S-F-x,0.126,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3232,S-N-l,0.025,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3233,S-N-x,0.087,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3234,S-N-l,0.027,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3235,S-N-m,0.012,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3236,S-N-m,0.012,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3237,S-N-m,0.014,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3238,S-N-l,0.024,1026,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3239,S-N-m,0.863,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3240,S-N-m,0.249,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3241,S-N-m,0.569,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3242,S-N-l,0.031,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3243,S-N-m,0.197,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3244,S-N-m,0.26,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3245,S-N-m,0.069,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3246,S-N-m,0.059,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3247,S-N-m,0.016,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3248,S-N-m,0.196,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3249,S-N-m,0.035,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3250,S-N-m,0.041,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3251,S-N-m,0.084,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3252,S-N-m,0.021,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3253,S-N-x,0.482,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3254,S-N-m,0.025,1028,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3255,S-N-m,0.601,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3256,S-N-m,0.036,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3257,S-N-x,0.804,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3258,S-N-m,0.459,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3259,S-N-m,0.021,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3260,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3261,S-N-m,0.01,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3262,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3263,S-N-m,0.019,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3264,S-N-m,0.074,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3265,S-N-m,0.035,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3266,S-N-m,0.041,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3267,S-N-x,0.323,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3268,S-N-l,0.017,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3269,S-N-l,0.023,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3270,S-N-m,0.009,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3271,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3272,S-N-m,0.249,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3273,S-N-l,0.016,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3274,S-N-m,0.012,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3275,S-N-m,0.069,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3276,S-N-l,0.021,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3277,S-N-m,0.017,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3278,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3279,S-N-m,0.013,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3280,S-N-x,0.102,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3281,S-N-l,0.024,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3282,S-N-m,0.016,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3283,S-N-m,0.011,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3284,S-N-m,0.478,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3285,S-N-m,0.02,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3286,S-N-m,0.021,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3287,S-N-m,0.02,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3288,S-N-m,0.311,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3289,S-N-m,0.021,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3290,S-N-m,0.038,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3291,S-N-m,0.109,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3292,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3293,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3294,S-N-m,0.101,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3295,S-N-m,0.015,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3296,S-N-m,0.013,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3297,S-N-m,0.016,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3298,S-N-m,0.1,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3299,S-N-m,0.022,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3300,S-N-m,0.016,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3301,S-N-m,0.124,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3302,S-N-m,0.3,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3303,S-N-m,0.013,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3304,S-N-m,0.03,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3305,S-N-m,0.107,1029,20072,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3306,S-N-x,0.236,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3307,S-N-x,0.229,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3308,S-N-l,0.033,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3309,S-N-l,0.029,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3310,S-N-l,0.031,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3311,S-N-l,0.023,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3312,S-N-m,0.064,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3313,S-N-x,0.096,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3314,S-F-x,0.074,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3315,S-F-x,0.064,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3316,S-F-l,0.031,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3317,S-F-x,0.081,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3318,S-N-m,0.011,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3319,S-N-l,0.015,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3320,S-N-l,0.026,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3321,S-N-l,0.02,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3322,S-N-l,0.017,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3323,S-N-l,0.018,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3324,S-N-l,0.019,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3325,S-N-m,0.049,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3326,S-F-l,0.032,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3327,S-F-l,0.03,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3328,S-N-l,0.038,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3329,S-F-x,0.128,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3330,S-F-x,0.099,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3331,S-N-l,0.151,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3332,S-F-x,0.07,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3333,S-N-m,0.015,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3334,S-N-l,0.015,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3335,S-F-l,0.022,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3336,S-N-l,0.016,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3337,S-F-x,0.024,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3338,S-N-l,0.015,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3339,S-N-m,0.024,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3340,S-F-l,0.036,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3341,S-N-m,0.03,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3342,S-F-x,0.057,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3343,S-F-x,0.027,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3344,S-F-x,0.031,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3345,S-N-l,0.026,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3346,S-F-x,0.073,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3347,S-F-x,0.1,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3348,S-N-l,0.022,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3349,S-N-l,0.022,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3350,S-F-x,0.03,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3351,S-N-l,0.016,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3352,S-N-m,0.016,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3353,S-N-l,0.015,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3354,S-F-x,0.063,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3355,S-N-l,0.023,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3356,S-N-l,0.016,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3357,S-N-l,0.016,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3358,S-N-l,0.023,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3359,S-N-l,0.017,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3360,S-N-l,0.016,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3361,S-N-l,0.014,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3362,S-F-l,0.023,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3363,S-F-l,0.024,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3364,S-F-x,0.062,1030,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3365,S-N-m,0.208,1030,20005,103,102,100,channel,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3366,S-N-x,0.183,1031,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3367,S-N-m,0.163,1031,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
3368,S-N-m,0.026,1031,20002,103,102,100,levee,24,23,24,23,0.5209574,gravelly-sand system,Maastrichtian,Upper Cretaceous,Cretaceous,Mesozoic,72.1,66,greenhouse
